Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed39_3.txt	900	10	10	TimeLimit	3601.6858019828796	AB	736.0	800.0	1536.0	1.0	1100.0	0.2838541666666667
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed39_4.txt	900	10	15	TimeLimit	3602.2967529296875	AB	720.0	837.0	1557.0	1.0	1259.0	0.1913937058445729
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed39_5.txt	900	10	20	TimeLimit	3602.6276609897614	AB	1078.0	1334.0	2412.0	1.0	824.0	0.6583747927031509
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed3_1.txt	100	10	3	TimeLimit	3600.0227041244507	AB	326.0	441.0	767.0	33362.0	740.0	0.035202086049543675
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed3_2.txt	100	10	5	Optimal	611.5371310710907	AB	561.0	750.0	1311.0	3377.0	1311.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed3_3.txt	100	10	10	Optimal	2222.1263360977173	AB	1167.0	1699.0	2866.0	4477.0	2866.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed3_4.txt	100	10	15	TimeLimit	3600.03209400177	AB	1866.0	2336.0	4202.0	4292.0	4092.0	0.02617801047120419
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed3_5.txt	100	10	20	Optimal	2836.3927521705627	AB	2639.0	3394.0	6033.0	3250.0	6033.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed40_1.txt	900	90	3	Optimal	929.7726340293884	AB	87.0	88.0	175.0	1.0	175.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed40_2.txt	900	90	5	TimeLimit	3600.8156061172485	AB	144.0	160.0	304.0	1.0	226.0	0.2565789473684211
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed40_3.txt	900	90	10	TimeLimit	3601.392305135727	AB	266.0	287.0	553.0	1.0	424.0	0.2332730560578662
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed40_4.txt	900	90	15	TimeLimit	3601.839030981064	AB	396.0	465.0	861.0	1.0	556.0	0.35423925667828104
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed40_5.txt	900	90	20	TimeLimit	3602.5945930480957	AB	505.0	663.0	1168.0	1.0	840.0	0.2808219178082192
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed4_1.txt	100	20	3	Optimal	27.719201803207397	AB	298.0	373.0	671.0	1048.0	671.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed4_2.txt	100	20	5	TimeLimit	3600.032768011093	AB	489.0	605.0	1094.0	22621.0	1061.0	0.03016453382084095
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed4_3.txt	100	20	10	Optimal	668.059406042099	AB	1042.0	1325.0	2367.0	3017.0	2367.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed4_4.txt	100	20	15	TimeLimit	3600.0162541866302	AB	1571.0	1924.0	3495.0	5224.0	3413.0	0.0234620886981402
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed4_5.txt	100	20	20	TimeLimit	3600.0275020599365	AB	2123.0	2726.0	4849.0	2329.0	4664.0	0.03815219632914003
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed5_1.txt	100	33	3	Optimal	2.09379506111145	AB	267.0	350.0	617.0	1.0	617.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed5_2.txt	100	33	5	Optimal	3.923597812652588	AB	405.0	459.0	864.0	1.0	864.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed5_3.txt	100	33	10	Optimal	17.668768167495728	AB	829.0	1030.0	1859.0	1.0	1859.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed5_4.txt	100	33	15	Optimal	96.3848340511322	AB	1256.0	1502.0	2758.0	115.0	2758.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed5_5.txt	100	33	20	Optimal	202.51169300079346	AB	1574.0	1901.0	3475.0	294.0	3475.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed6_1.txt	200	5	3	Optimal	2502.142254114151	AB	263.0	321.0	584.0	3327.0	584.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed6_2.txt	200	5	5	TimeLimit	3600.032480955124	AB	456.0	517.0	973.0	1649.0	933.0	0.041109969167523124
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed6_3.txt	200	5	10	TimeLimit	3600.0596809387207	AB	931.0	1109.0	2040.0	689.0	1951.0	0.043627450980392155
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed6_4.txt	200	5	15	TimeLimit	3600.339019060135	AB	1439.0	1675.0	3114.0	301.0	2932.0	0.05844572896596018
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed6_5.txt	200	5	20	TimeLimit	3600.1669669151306	AB	1866.0	2190.0	4056.0	406.0	3747.0	0.07618343195266272
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed7_1.txt	200	10	3	TimeLimit	3600.015737056732	AB	212.0	263.0	475.0	2400.0	445.0	0.06315789473684211
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed7_2.txt	200	10	5	TimeLimit	3600.0279500484467	AB	355.0	430.0	785.0	1186.0	746.0	0.049681528662420385
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed7_3.txt	200	10	10	TimeLimit	3600.069350004196	AB	757.0	872.0	1629.0	638.0	1487.0	0.08717004297114794
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed7_4.txt	200	10	15	TimeLimit	3600.0755989551544	AB	1153.0	1333.0	2486.0	72.0	2226.0	0.10458567980691874
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed7_5.txt	200	10	20	TimeLimit	3600.0880970954895	AB	1861.0	2043.0	3904.0	3.0	3094.0	0.2074795081967213
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed8_1.txt	200	20	3	TimeLimit	3600.0147771835327	AB	210.0	252.0	462.0	5344.0	443.0	0.04112554112554113
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed8_2.txt	200	20	5	TimeLimit	3600.031375169754	AB	333.0	419.0	752.0	8454.0	747.0	0.006648936170212766
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed8_3.txt	200	20	10	TimeLimit	3600.194142103195	AB	663.0	829.0	1492.0	1003.0	1473.0	0.012734584450402145
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed8_4.txt	200	20	15	TimeLimit	3600.267655134201	AB	1213.0	1388.0	2601.0	689.0	2571.0	0.011534025374855825
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed8_5.txt	200	20	20	TimeLimit	3600.2500739097595	AB	1427.0	1761.0	3188.0	1.0	3025.0	0.051129234629861985
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed9_1.txt	200	40	3	Optimal	20.080656051635742	AB	212.0	235.0	447.0	1.0	447.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed9_2.txt	200	40	5	Optimal	83.1770989894867	AB	311.0	390.0	701.0	1.0	701.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed9_3.txt	200	40	10	Optimal	640.1797919273376	AB	672.0	818.0	1490.0	1.0	1490.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed9_4.txt	200	40	15	Optimal	602.8027498722076	AB	1019.0	1184.0	2203.0	1.0	2203.0	0.0
MIP	../../instancesSurcharges/alpha0_3/pmed/pmed9_5.txt	200	40	20	TimeLimit	3600.182527780533	AB	1286.0	1528.0	2814.0	582.0	2808.0	0.0021321961620469083
../../instancesSurcharges/alpha0_3/pmed/pmedTest_1.txt	AB	INFEASIBLE
../../instancesSurcharges/alpha0_3/pmed/pmedTest_2.txt	AB	INFEASIBLE
../../instancesSurcharges/alpha0_3/pmed/pmedTest_3.txt	AB	INFEASIBLE
../../instancesSurcharges/alpha0_3/pmed/pmedTest_4.txt	AB	INFEASIBLE
../../instancesSurcharges/alpha0_3/pmed/pmedTest_5.txt	AB	INFEASIBLE
